937,Tuscarora,yes,1,2,2,tobacco,no,no,no,na,0,north_america,9
938,Pamlico,yes,2,2,1,tobacco,no,no,no,na,0,north_america,9
939,Pennyrile,yes,2,2,1,unknown,no,no,no,na,0,north_america,8
940,Kentucky,yes,1,2,2,unknown,yes,no,no,na,0,north_america,18
941,Cumberland,yes,1,1,1,fur,no,no,no,na,0,north_america,6
942,Wea,yes,1,1,1,unknown,no,no,no,na,0,north_america,6
943,Miami,yes,1,1,1,fur,no,no,no,na,0,north_america,6
944,Potawatomi,yes,2,3,1,fur,no,no,no,2,0,north_america,19
945,Michigan,yes,1,2,1,fur,no,no,no,na,0,north_america,7
946,Wyandot,yes,1,1,1,fur,no,no,no,na,0,north_america,6
947,Erie,yes,2,2,3,fur,no,no,no,na,0,north_america,10
948,Ohio,yes,1,1,1,fur,no,no,no,na,0,north_america,6
949,Monacan,yes,1,1,1,naval_supplies,no,no,no,na,0,north_america,5
950,Powhatan,yes,5,3,2,unknown,no,no,yes,na,0,north_america,26
951,Kanawha,yes,1,1,1,unknown,yes,no,no,na,0,north_america,16
952,Powhatan,yes,2,2,1,tobacco,no,no,no,na,0,north_america,9
953,Conoy,yes,2,2,2,tobacco,no,no,no,na,1,north_america,35
954,Allegheny,yes,1,2,2,fur,no,no,no,na,0,north_america,8
955,Susquehanna,yes,2,2,2,unknown,no,no,no,na,0,north_america,9
956,Lenape,yes,2,2,1,fur,no,no,yes,na,0,north_america,21
957,Delaware,yes,4,3,3,tobacco,no,no,no,na,0,north_america,14
958,Seneca,yes,1,2,1,fur,no,no,no,na,0,north_america,7
959,Cayuga,yes,2,2,1,fur,no,no,no,na,0,north_america,8
960,Onondaga,yes,3,3,2,fur,no,no,no,na,0,north_america,11
961,Oneida,yes,2,2,1,fur,no,no,no,na,0,north_america,8
962,Unami,yes,2,2,1,tobacco,no,no,no,na,0,north_america,9
963,Mahican,yes,1,2,2,fur,no,no,no,na,0,north_america,8
964,Mohawk,yes,2,2,2,fur,no,no,no,na,0,north_america,9
965,Manhattan,yes,2,2,1,fur,no,no,yes,na,0,north_america,21
966,Nipmuc,yes,2,2,1,unknown,no,no,no,na,0,north_america,8
967,Narraganset,yes,3,2,1,fish,no,no,no,na,0,north_america,8
968,Massachusetts,yes,4,4,2,fish,no,no,no,1,0,north_america,17
969,Pocumtuk,yes,2,2,3,naval_supplies,no,no,no,na,0,north_america,9
970,Pennacook,yes,2,2,1,naval_supplies,no,no,no,na,0,north_america,7
971,Abnaki,yes,1,2,2,naval_supplies,no,no,no,na,0,north_america,7
972,Nootka,yes,1,1,1,unknown,yes,no,no,na,0,north_america,16
973,Squamish,yes,2,2,1,unknown,no,no,no,na,0,north_america,8
974,Kwakiutl,yes,1,1,1,unknown,no,no,no,na,0,north_america,6
975,Tsimshian,yes,1,1,1,unknown,no,no,no,na,0,north_america,6
976,Tlingit,yes,1,1,1,unknown,no,no,no,na,0,north_america,6
977,Yakutat,yes,1,1,1,fur,no,no,no,na,0,north_america,6
978,Alaska,yes,1,1,1,fur,no,no,no,na,0,north_america,6
979,Aleut,yes,1,1,1,fur,no,no,no,na,0,north_america,6
980,Beothuk,yes,1,2,1,fish,no,no,no,1,0,north_america,11
981,Taqamkuk,yes,1,2,1,fish,no,no,no,na,0,north_america,6
982,Unamakik,yes,1,1,1,naval_supplies,yes,no,no,na,0,north_america,15
983,Epekwitk,yes,1,1,1,naval_supplies,no,no,no,na,0,north_america,5
984,Acadia,yes,2,2,1,fish,no,no,no,na,0,north_america,7
985,Micmac,yes,2,2,1,fish,no,no,no,na,0,north_america,7
986,Kespek,yes,1,1,1,fish,no,no,no,na,0,north_america,5
987,Niagara,yes,2,2,2,fur,no,no,no,na,0,north_america,9
988,Huron,yes,2,2,4,fur,no,no,no,na,0,north_america,11
989,Ontario,yes,2,2,2,grain,no,no,no,na,0,north_america,9
990,Kwedech,yes,3,2,1,unknown,no,no,no,na,0,north_america,9
991,Ottawa,yes,2,2,1,fur,no,no,no,na,0,north_america,8
992,Algonquin,yes,3,2,1,fur,no,no,no,na,0,north_america,9
993,Hochelega,yes,2,2,1,fur,no,no,no,1,0,north_america,13
994,Stadacona,yes,4,4,2,naval_supplies,no,no,yes,na,0,north_america,25
995,Atiamekw,yes,2,2,1,fish,no,no,no,na,0,north_america,7
996,Innu,yes,1,1,1,unknown,no,no,no,na,0,north_america,6
997,Labrador,yes,1,1,1,unknown,no,no,no,na,0,north_america,6
998,Ungava,yes,1,2,1,fur,no,no,no,na,0,north_america,7
999,Nunavik,yes,1,2,1,fur,no,no,no,na,0,north_america,7
1000,Cree,yes,1,2,1,fur,no,no,no,na,0,north_america,7
1001,Sault,yes,2,2,1,fur,no,no,no,na,0,north_america,8
1002,Abitbi,yes,1,1,1,fur,no,no,no,na,0,north_america,6
1003,Moose Cree,yes,1,2,1,fur,no,no,no,na,0,north_america,7
1004,Attawapiskat,yes,1,2,1,fur,no,no,no,na,0,north_america,7
1005,Swampy Cree,yes,1,2,1,fur,no,no,no,na,0,north_america,7
1006,Chipewyan,yes,1,2,1,fur,no,no,no,na,1,north_america,32
1007,Ojibwa,yes,1,1,1,fur,no,no,no,na,0,north_america,6
1008,Winnipeg,yes,1,1,1,fur,no,no,no,1,0,north_america,11
1009,Atikaki,yes,1,1,1,fur,no,no,no,na,0,north_america,6
1010,Manitoba,yes,1,1,1,fur,no,no,no,na,0,north_america,6
1011,Woods Cree,yes,1,1,1,fur,no,no,no,na,0,north_america,6
1012,Satsuma,yes,3,3,3,iron,no,yes,no,na,0,asia,16
1013,Cheongju,yes,3,3,2,grain,no,no,no,na,0,asia,11
1014,Bungo,yes,4,2,3,tropical_wood,no,no,no,na,0,asia,12
1015,Okinawa,yes,2,2,1,chinaware,no,no,no,na,0,asia,9
1016,Ha Tinh,yes,5,3,3,fish,no,no,no,na,0,asia,13
1017,Suo,yes,4,2,3,silk,no,yes,no,1,0,asia,22
1018,Izumo,yes,3,3,2,iron,no,yes,no,na,0,asia,15
1019,Harima,yes,3,3,2,grain,no,yes,no,na,1,asia,39
1020,Yamashiro,yes,6,5,2,silk,no,no,no,na,1,asia,43
1021,Settsu,yes,6,6,3,chinaware,no,yes,no,1,0,asia,27
1022,Indrapura,yes,4,4,2,incense,no,no,no,na,0,asia,13
1023,Echizen,yes,3,4,2,paper,no,no,no,na,0,asia,14
1024,Echigo,yes,4,4,3,grain,no,yes,no,na,0,asia,17
1025,Dewa,yes,2,2,3,grain,no,no,no,na,0,asia,10
1026,Rikuzen,yes,3,3,3,grain,no,yes,no,na,0,asia,15
1027,Hitachi,yes,2,2,2,fish,no,yes,no,na,0,asia,11
1028,Musashi,yes,6,6,3,fish,no,yes,no,2,1,asia,55
1029,Kai,yes,3,3,3,livestock,no,no,no,na,1,asia,36
1030,Owari,yes,4,4,2,dyes,no,yes,no,na,0,asia,18
1031,Kamikawa,yes,1,1,1,fish,no,no,no,na,0,asia,5
1032,Kurils,yes,1,1,1,fish,no,no,no,na,0,asia,5
1033,Sakhalin,yes,1,1,1,fish,no,no,no,na,0,asia,5
1034,Kamchatka,yes,1,1,1,fish,no,no,no,na,0,asia,5
1035,Penchisky,yes,1,1,1,fish,no,no,no,na,0,asia,5
1036,Podzhiversk,yes,1,1,1,fur,no,no,no,na,0,asia,6
1037,Nizhe-Kolymsk,yes,1,1,1,unknown,no,no,no,na,0,asia,6
1038,Anadyrsk,yes,1,1,1,fish,no,no,no,na,0,asia,5
1039,Verkhoyansk,yes,1,1,1,unknown,yes,no,no,na,0,asia,16
1040,Suntar Khayat,yes,1,1,1,fur,no,no,no,na,0,asia,6
1041,Gizhiga,yes,1,1,1,unknown,no,no,no,na,0,asia,6
1042,Kamnuskoye,yes,1,1,1,fur,no,no,no,na,0,asia,6
1043,Okhotsk,yes,1,1,1,fish,no,no,no,na,0,asia,5
1044,Tauisk,yes,1,1,1,gold,no,no,no,na,0,asia,13
1045,Yakutsk,yes,1,1,1,fur,no,no,no,na,0,asia,6
1046,Butalsk,yes,1,1,1,fur,no,no,no,na,0,asia,6
1047,Jugjur,yes,1,1,1,naval_supplies,no,no,no,na,0,asia,5
1048,Udskoye,yes,2,2,2,fish,no,no,no,na,0,asia,8
1049,Hailanboo,yes,2,2,2,fur,no,no,no,na,0,asia,9
1050,Deren,yes,4,4,3,fur,no,no,yes,na,0,asia,27
1051,Uchurskoye,yes,1,1,1,fur,no,no,no,na,0,asia,6
1052,Verkohzehkoye,yes,1,1,2,unknown,no,no,no,na,0,asia,7
1053,Hinggan,yes,2,2,3,fur,no,no,no,na,0,asia,10
1054,Ilimsk,yes,1,1,1,fur,no,no,no,na,0,asia,6
1055,Verkne-Angarsky,yes,2,2,2,unknown,no,no,no,na,0,asia,9
1056,Barguzinsky,yes,3,3,3,unknown,no,no,no,na,0,asia,12
1057,Udinsky,yes,3,3,2,unknown,no,no,no,na,0,asia,11
1058,Nerchinsky,yes,1,1,1,wool,no,no,no,na,0,asia,5
1059,Bratsk,yes,1,1,1,fur,no,no,no,na,0,asia,6
1060,Irkutsk,yes,1,1,1,unknown,no,no,no,1,0,asia,11
1061,Yeniseysk,yes,1,1,1,gold,no,no,no,na,0,asia,13
1062,Kachinsk,yes,1,1,1,fur,no,no,no,na,0,asia,6
1063,Sayan,yes,1,1,1,fur,no,no,no,na,0,asia,6
1064,Tomsk,yes,1,1,1,fur,no,no,no,na,0,asia,6
1065,Kuznetsk,yes,1,1,1,fur,yes,no,no,na,0,asia,16
1066,Altai,yes,1,1,1,fur,no,no,no,na,0,asia,6
1067,Narym,yes,1,1,1,fur,no,no,no,na,0,asia,6
1068,Pegaya Orda,yes,1,1,1,iron,no,no,no,na,0,asia,7
1069,Surgut,yes,1,1,1,unknown,no,no,no,na,0,asia,6
1070,Koda,yes,1,1,1,unknown,no,no,no,na,0,asia,6
1071,Tara,yes,2,2,2,fur,no,no,no,na,0,asia,9
1072,Obdorsk,yes,1,1,1,fish,no,no,no,na,0,asia,5
1073,Berezov,yes,1,1,1,salt,no,no,no,na,0,asia,7
1074,Sibir,yes,2,2,2,fur,no,no,no,na,0,asia,9
1075,Tyumen,yes,4,4,4,fur,no,no,no,1,0,asia,20
1076,Kurgan,yes,3,3,3,fur,no,no,no,na,0,asia,12
1077,Solikamsk,yes,3,5,1,salt,no,no,no,na,0,europe,13
1078,Middle Urals,yes,1,1,1,iron,no,no,no,na,0,europe,7
1079,Viatka,yes,3,3,4,copper,no,no,no,na,0,europe,14
1080,North Urals,yes,1,1,1,iron,no,no,no,na,0,europe,7
1081,Simbirsk,yes,1,1,1,iron,no,no,no,na,0,europe,7
1082,Kazan,yes,6,6,3,grain,no,yes,no,2,1,europe,56
1083,Zavolochye,yes,3,3,2,grain,no,no,no,na,0,europe,11
1084,Wadjuk,yes,3,4,2,livestock,no,no,no,1,0,oceania,16
1085,Paredarerme,yes,2,2,2,fish,no,no,no,na,0,oceania,8
1086,Kaurna,yes,3,3,1,fish,no,no,no,1,0,oceania,14
1087,Wurundjeri,yes,4,5,2,livestock,no,no,no,1,0,oceania,18
1088,Wergaia,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1089,Wiradjuri,yes,3,3,2,unknown,no,no,no,na,0,oceania,11
1090,Eora,yes,5,4,2,naval_supplies,no,no,no,1,0,oceania,18
1091,Kamilaroi,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1092,Bundjalung,yes,3,3,2,unknown,no,no,no,na,0,oceania,11
1093,Barunggam,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1094,Turrbal,yes,2,2,1,naval_supplies,no,no,no,na,0,oceania,7
1095,Falklands,yes,1,1,1,fish,no,no,no,na,0,south_america,5
1096,Cape Verde,yes,1,1,1,slaves,no,no,no,na,0,africa,5
1097,Fernando Po,yes,2,2,1,slaves,no,no,no,na,0,africa,7
1098,St. Helena,yes,1,1,1,fish,no,no,no,na,0,africa,5
1099,Socotra,yes,1,2,1,fish,no,no,no,na,0,asia,6
1100,Mahe,yes,2,2,1,spices,no,no,no,na,0,africa,9
1101,Diego Garcia,yes,1,1,1,unknown,no,no,no,na,0,asia,6
1102,Mauritius,yes,5,5,1,sugar,no,no,no,na,0,africa,15
1103,Bourbon,yes,5,5,1,unknown,no,no,no,na,0,africa,14
1104,Eiriksfjord,yes,1,1,1,fish,no,no,no,na,0,north_america,5
1105,Vestbygden,yes,1,1,1,fur,no,no,no,na,0,north_america,6
1106,Te Tai Tokerau,yes,4,4,2,tropical_wood,no,no,no,na,0,oceania,13
1107,Taranaki,yes,4,4,2,salt,no,no,no,na,0,oceania,14
1108,Te Moana a Toi,yes,4,4,2,fish,no,no,no,na,0,oceania,12
1109,Timaru,yes,1,1,1,naval_supplies,no,no,no,na,0,oceania,5
1110,Rio de Oro,yes,3,3,2,sugar,no,no,no,1,0,africa,17
1111,Arguin,yes,1,1,1,slaves,no,no,no,na,0,africa,5
1112,Trarza,yes,1,1,1,salt,no,no,no,na,0,africa,7
1113,Cayor,yes,3,3,2,slaves,no,yes,yes,na,0,africa,26
1114,Gabu,yes,3,3,2,ivory,no,no,no,1,0,africa,18
1115,Brakna,yes,1,1,1,unknown,no,no,no,na,0,africa,6
1116,Wolof,yes,3,3,2,slaves,no,no,no,na,0,africa,10
1117,Futa Jallon,yes,3,3,3,ivory,no,no,no,na,0,africa,14
1118,Sierra Leone,yes,1,1,1,slaves,no,no,no,na,0,africa,5
1119,Grain Coast,yes,1,1,1,unknown,no,no,no,na,0,africa,6
1120,Bambuk,yes,6,6,2,gold,no,no,no,na,0,africa,24
1121,Bure,yes,6,6,2,gold,no,no,no,na,0,africa,24
1122,Bagoe,yes,1,1,1,dyes,no,no,no,na,0,africa,8
1123,Segu,yes,5,5,2,grain,no,no,no,na,0,africa,15
1124,Wasuju,yes,4,2,8,grain,no,no,no,1,0,africa,22
1125,Kong,yes,2,2,2,ivory,no,no,no,na,0,africa,11
1126,Ivory Coast,yes,1,1,1,unknown,no,no,no,na,0,africa,6
1127,Tuat,yes,1,1,1,salt,no,no,no,na,0,africa,7
1128,Taodeni,yes,1,1,1,salt,no,no,no,na,0,africa,7
1129,Azawadd,yes,1,1,1,salt,no,no,no,na,0,africa,7
1130,Tadmekka,yes,1,1,1,wool,no,no,no,na,0,africa,5
1131,Massina,yes,4,4,1,grain,no,no,no,1,0,africa,17
1132,Timbuktu,yes,8,8,2,cloth,no,yes,no,2,1,africa,61
1133,Gao,yes,7,7,2,cloth,no,yes,no,1,0,africa,29
1134,Jenne,yes,7,7,3,cloth,no,yes,no,2,1,africa,60
1135,Yatenga,yes,3,3,2,livestock,no,no,no,na,0,africa,10
1136,Gurma,yes,1,1,1,ivory,no,no,no,na,0,africa,8
1137,Wagadugi,yes,3,3,3,grain,no,no,no,na,0,africa,12
1138,Kumasi,yes,4,4,1,gold,no,no,no,na,0,africa,19
1139,Gold Coast,yes,2,2,1,unknown,no,no,no,1,0,africa,13
1140,Abomey,yes,1,1,1,slaves,no,no,no,na,0,africa,5
1141,Whydah,yes,1,1,1,unknown,no,no,no,na,0,africa,6
1142,Dendi,yes,3,3,1,grain,no,no,no,na,0,africa,10
1143,Borgu,yes,1,1,1,grain,no,no,no,na,0,africa,6
1144,Oyo,yes,3,3,1,grain,no,no,no,na,0,africa,10
1145,Nupe,yes,2,2,2,coffee,no,no,no,na,0,africa,10
1146,Ife,yes,3,3,2,glass,no,no,no,na,0,africa,12
1147,Benin,yes,4,4,3,ivory,no,yes,yes,1,1,africa,62
1148,Gobir,yes,3,3,3,iron,no,no,no,na,0,africa,13
1149,Katsina,yes,6,6,3,cloth,no,no,no,2,0,africa,30
1150,Zamfara,yes,3,3,1,grain,no,no,no,na,0,africa,10
1151,Bonny,yes,1,1,2,slaves,no,no,no,na,0,africa,6
1152,Idah,yes,1,1,1,ivory,no,no,no,na,0,africa,8
1153,Pindinga,yes,1,1,1,livestock,no,no,no,na,0,africa,5
1154,Zazzau,yes,3,3,3,slaves,no,no,no,na,0,africa,11
1155,Kano,yes,5,5,5,dyes,no,no,no,na,0,africa,20
1156,Damagaram,yes,1,1,1,livestock,no,no,no,na,0,africa,5
1157,Borno,yes,4,4,1,grain,no,yes,no,2,0,africa,25
1158,Kanem,yes,3,3,2,paper,no,no,no,1,0,africa,18
1159,Bagirmi,yes,3,3,1,ivory,no,no,no,na,0,africa,12
1160,Mandara,yes,1,1,1,tropical_wood,no,no,no,na,0,africa,6
1161,Bauchi,yes,1,1,1,unknown,no,no,no,na,0,africa,6
1162,Wukari,yes,1,1,1,grain,no,no,no,na,0,africa,6
1163,Calabar,yes,1,1,1,slaves,no,no,no,1,0,africa,10
1164,Cameroon,yes,1,1,1,unknown,no,no,no,na,0,africa,6
1165,Gabon,yes,2,2,1,unknown,no,no,no,na,0,africa,8
1166,Loango,yes,3,3,3,gems,no,no,no,na,0,africa,14
1167,Luanda,yes,2,2,1,slaves,no,no,no,na,0,africa,7
1168,Kisarna,yes,2,2,1,slaves,no,no,no,na,0,africa,7
1169,Mayombe,yes,2,2,2,copper,no,no,no,na,0,africa,10
1170,Kongo,yes,6,6,3,iron,no,no,no,2,1,africa,54
1171,Ndongo,yes,2,2,3,slaves,no,no,no,1,0,africa,14
1172,Benguela,yes,4,4,2,unknown,no,no,no,1,0,africa,18
1173,Damaraland,no,,,,,,,,,,africa,#N/A
1174,Walvis Bay,yes,1,1,1,unknown,no,no,no,na,0,africa,6
1175,Lesser Namaqualand,yes,1,1,1,unknown,no,no,no,na,0,africa,6
1176,Roggeveld,yes,1,1,1,unknown,no,no,no,na,0,africa,6
1177,Cape,yes,7,7,1,unknown,no,yes,no,1,0,africa,26
1178,Great Karoo,yes,3,3,1,unknown,no,no,no,na,0,africa,10
1179,Little Karoo,yes,2,2,2,unknown,no,no,no,na,0,africa,9
1180,Transkei,yes,1,1,1,unknown,no,no,no,na,0,africa,6
1181,Natal,yes,2,2,1,unknown,no,no,no,na,0,africa,8
1182,Delagoa Bay,yes,4,4,1,ivory,no,no,no,na,0,africa,14
1183,Inhambane,yes,4,4,1,ivory,no,no,no,1,0,africa,19
1184,Zimbabwe,yes,5,4,5,gold,no,no,no,1,1,africa,54
1185,Buha,yes,3,3,1,gold,no,no,no,na,0,africa,17
1186,Sofala,yes,3,4,2,gold,no,no,no,1,0,africa,24
1187,Sena,yes,2,2,2,ivory,no,no,no,na,0,africa,11
1188,Masapa,yes,2,2,1,gold,no,no,no,na,0,africa,15
1189,Shangwe,yes,2,2,1,livestock,no,no,no,na,0,africa,7
1190,Zumbo,yes,2,2,1,ivory,no,no,no,na,0,africa,10
1191,Tete,yes,2,2,1,ivory,no,no,no,2,0,africa,20
1192,Quelimane,yes,3,3,1,ivory,no,no,yes,na,0,africa,25
1193,Menabe,yes,3,3,3,slaves,no,no,no,1,0,africa,16
1194,Boina,yes,2,2,1,fish,no,no,no,na,0,africa,7
1195,Mozambique,yes,2,2,2,ivory,no,no,no,na,0,africa,11
1196,Kilwa,yes,4,4,2,gold,no,no,no,1,1,africa,50
1197,Mzizima,yes,1,1,1,gems,no,no,no,na,0,africa,8
1198,Lindi,yes,2,2,1,fish,no,no,no,na,0,africa,7
1199,Bagamoyo,yes,1,1,1,ivory,no,no,no,na,0,africa,8
1200,Tanga,yes,2,2,2,ivory,no,no,no,na,0,africa,11
1201,Zanzibar,yes,2,2,1,slaves,no,no,no,2,0,africa,17
1202,Mombasa,yes,5,5,2,ivory,no,yes,no,2,0,africa,30
1203,Malindi,yes,4,4,2,iron,no,no,no,1,0,africa,19
1204,Lamu,yes,3,3,1,ivory,no,no,no,na,0,africa,12
1205,Mogadishu,yes,4,4,2,ivory,no,no,no,2,0,africa,25
1206,Qardho,yes,1,1,1,incense,no,no,no,na,0,africa,6
1207,Ogaden,yes,1,1,1,incense,no,no,no,na,0,africa,6
1208,Degehabur,yes,1,1,1,livestock,no,no,no,na,0,africa,5
1209,Berbera,yes,4,4,2,slaves,no,no,no,na,0,africa,12
1210,Dawaro,yes,1,1,1,grain,no,no,no,na,0,africa,6
1211,Harer,yes,6,6,4,coffee,no,yes,no,1,1,africa,53
1212,Zeila,yes,5,5,3,incense,no,yes,no,2,0,africa,29
1213,Shoa,yes,3,3,3,grain,no,yes,no,na,0,africa,15
1214,Awsa,yes,2,2,2,grain,no,no,no,na,0,africa,9
1215,Tajura,yes,2,2,2,livestock,no,no,no,na,0,africa,8
1216,Dar Nuba,yes,1,1,1,slaves,no,no,no,na,0,africa,5
1217,Fazughli,yes,1,1,2,unknown,no,no,no,na,0,africa,7
1218,Kefa,yes,2,2,2,coffee,no,no,no,na,0,africa,10
1219,Kordofan,yes,1,1,1,slaves,no,no,no,1,0,africa,10
1220,Dar Jaal,yes,1,1,2,livestock,no,no,no,na,0,africa,6
1221,Taqali,yes,1,1,1,slaves,no,no,no,na,0,africa,5
1222,Gezira,yes,1,1,2,grain,no,no,no,na,0,africa,7
1223,Gojjam,yes,2,2,2,coffee,no,no,no,na,0,africa,10
1224,Gonder,yes,4,4,2,grain,no,yes,no,2,0,africa,26
1225,Butana,yes,1,1,2,ivory,no,no,no,na,0,africa,9
1226,Taka,yes,1,1,2,livestock,no,no,no,na,0,africa,6
1227,Tigre,yes,2,2,3,grain,no,no,no,na,0,africa,10
1228,Dongola,yes,2,1,2,grain,no,no,no,na,0,africa,8
1229,Berber,yes,1,1,2,livestock,no,no,no,na,0,africa,6
1230,Massawa,yes,2,2,1,gems,no,no,no,na,0,africa,10
1231,Aswan,yes,2,2,1,livestock,no,no,no,na,0,africa,7
1232,Suakin,yes,1,1,1,slaves,no,no,no,na,0,africa,5
1233,Kharga,yes,1,1,1,livestock,no,no,no,na,0,africa,5
1234,Qasr Ibrim,yes,2,2,2,livestock,no,no,no,na,0,africa,8
1235,Guam,yes,1,1,1,fish,no,no,no,na,0,oceania,5
1236,Rabaul,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1237,Hanuabada,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1238,Solomon Islands,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1239,Vanuatu,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1240,Hawaii,yes,3,3,1,livestock,no,no,no,na,0,oceania,9
1241,Kiribati,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1242,Fiji,yes,3,3,1,livestock,no,no,no,na,0,oceania,9
1243,Samoa,yes,3,3,2,cloth,no,no,no,na,0,oceania,13
1244,Tahiti,yes,3,3,1,unknown,no,no,no,na,0,oceania,10
1245,Manokwari,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1246,Ata Whenua,yes,1,1,1,gems,no,no,no,na,0,oceania,8
1247,Corsica,yes,3,3,2,naval_supplies,no,no,no,na,0,europe,10
1248,Maldives,yes,2,2,1,gems,no,no,no,na,0,asia,10
1249,Yola,yes,1,1,1,grain,no,no,no,na,0,africa,6
1250,Vanern,no,,,,,,,,,,Unknown,#N/A
1251,Vattern,no,,,,,,,,,,Unknown,#N/A
1252,Gulf of Bothnia,no,,,,,,,,,,Unknown,#N/A
1253,Alands Hav,no,,,,,,,,,,Unknown,#N/A
1254,Gulf of Finland,no,,,,,,,,,,Unknown,#N/A
1255,Western Baltic Sea,no,,,,,,,,,,Unknown,#N/A
1256,Gulf of Riga,no,,,,,,,,,,Unknown,#N/A
1257,Southern Baltic Sea,no,,,,,,,,,,Unknown,#N/A
1258,Oresund,no,,,,,,,,,,Unknown,#N/A
1259,Kattegat,no,,,,,,,,,,Unknown,#N/A
1260,Peipsi Jarv,no,,,,,,,,,,Unknown,#N/A
1261,Ladoga,no,,,,,,,,,,Unknown,#N/A
1262,Onega,no,,,,,,,,,,Unknown,#N/A
1263,White Sea,no,,,,,,,,,,Unknown,#N/A
1264,Lofoten Sea,no,,,,,,,,,,Unknown,#N/A
1265,Northern Norwegian Sea,no,,,,,,,,,,Unknown,#N/A
1266,Southern Norwegian Sea,no,,,,,,,,,,Unknown,#N/A
1267,Skagerrack,no,,,,,,,,,,Unknown,#N/A
1268,Helgoland Bight,no,,,,,,,,,,Unknown,#N/A
1269,Coast of Holland,no,,,,,,,,,,Unknown,#N/A
1270,Dogger Bank,no,,,,,,,,,,Unknown,#N/A
1271,Straits of Dover,no,,,,,,,,,,Unknown,#N/A
1272,The Channel,no,,,,,,,,,,Unknown,#N/A
1273,Taveta,yes,1,1,1,unknown,no,no,no,na,0,africa,6
1274,Coast of Britanny,no,,,,,,,,,,Unknown,#N/A
1275,Quiberon Bay,no,,,,,,,,,,Unknown,#N/A
1276,Cote D'Argent,no,,,,,,,,,,europe,#N/A
1277,Bay of Biscay,no,,,,,,,,,,Unknown,#N/A
1278,Cantabrian Sea,no,,,,,,,,,,Unknown,#N/A
1279,Tyne,no,,,,,,,,,,Unknown,#N/A
1280,Firth of Forth,no,,,,,,,,,,Unknown,#N/A
1281,The North Sea,no,,,,,,,,,,europe,#N/A
1282,Moray Firth,no,,,,,,,,,,Unknown,#N/A
1283,North Channel,no,,,,,,,,,,Unknown,#N/A
1284,Irish Sea,no,,,,,,,,,,Unknown,#N/A
1285,St. George's Channel,no,,,,,,,,,,Unknown,#N/A
1286,Donegal Bay,no,,,,,,,,,,Unknown,#N/A
1287,Dingle Bay,no,,,,,,,,,,Unknown,#N/A
1288,Celtic Sea,no,,,,,,,,,,Unknown,#N/A
1289,Western Approaches,no,,,,,,,,,,Unknown,#N/A
1290,Finisterre Bay,no,,,,,,,,,,Unknown,#N/A
1291,Lusitanian Sea,no,,,,,,,,,,Unknown,#N/A
1292,Gulf of Cadiz,no,,,,,,,,,,Unknown,#N/A
1293,Straits of Gibraltar,no,,,,,,,,,,europe,#N/A
1294,Gulf of Almeira,no,,,,,,,,,,Unknown,#N/A
1295,Gulf of Valencia,no,,,,,,,,,,Unknown,#N/A
1296,Gulf of Lion,no,,,,,,,,,,Unknown,#N/A
1297,Cote D'Azur,no,,,,,,,,,,europe,#N/A
1298,Ligurian Sea,no,,,,,,,,,,Unknown,#N/A
1299,Coast of the Faroes,no,,,,,,,,,,Unknown,#N/A
1300,Western Mediterranean,no,,,,,,,,,,Unknown,#N/A
1301,Barbary Coast,no,,,,,,,,,,Unknown,#N/A
1302,Cape Bon,no,,,,,,,,,,Unknown,#N/A
1303,Tyrrenean Sea,no,,,,,,,,,,Unknown,#N/A
1304,Bay of Naples,no,,,,,,,,,,Unknown,#N/A
1305,Gulf of Gabes,no,,,,,,,,,,Unknown,#N/A
1306,Sao Tomel,yes,1,1,1,sugar,no,no,no,na,0,africa,7
1307,Straits of Messina,no,,,,,,,,,,Unknown,#N/A
1308,Gulf of Venice,no,,,,,,,,,,europe,#N/A
1309,Adriatic Sea,no,,,,,,,,,,Unknown,#N/A
1310,Straits of Otranto,no,,,,,,,,,,Unknown,#N/A
1311,Gulf of Taranto,no,,,,,,,,,,Unknown,#N/A
1312,Ionian Sea,no,,,,,,,,,,Unknown,#N/A
1313,Gulf of Sirte,no,,,,,,,,,,Unknown,#N/A
1314,Gulf of Tobruk,no,,,,,,,,,,Unknown,#N/A
1315,Bay of Alexandrian,no,,,,,,,,,,Unknown,#N/A
1316,Palestinian Coast,no,,,,,,,,,,Unknown,#N/A
1317,Gulf of Cyprus,no,,,,,,,,,,Unknown,#N/A
1318,Spis,yes,3,4,2,copper,no,no,no,na,0,europe,13
1319,Aegean Sea,no,,,,,,,,,,Unknown,#N/A
1320,Sea of Marmara,no,,,,,,,,,,europe,#N/A
1321,Gulf of Varna,no,,,,,,,,,,Unknown,#N/A
1322,Gulf of Odessa,no,,,,,,,,,,Unknown,#N/A
1323,Sea of Azov,no,,,,,,,,,,europe,#N/A
1324,Eastern Black Sea,no,,,,,,,,,,Unknown,#N/A
1325,Lake Balaton,no,,,,,,,,,,Unknown,#N/A
